bankCode;branchCode;bic;bankName;postalCode;city;flags
32731;;RLNWATWWKOR;Raiffeisenbank Korneuburg-Kreuzenstein eGen;2100;Korneuburg;
32769;;RLNWATWWOBG;Raiffeisenbank Region St. Pölten eGen;3100;St. Pölten;
32778;;RLNWATWWAMS;Raiffeisenbank Region Amstetten eGen;3300;Amstetten;
32789;;RLNWATWWAMS;Raiffeisenbank Region Amstetten eGen;3300;Amstetten;
32823;;RLNWATWW823;Raiffeisenbank Region Schwechat eGen;2320;Schwechat;
32842;;RLNWATWWSTO;Raiffeisenbank Stockerau-Hollabrunn eGen;2020;Hollabrunn;
32865;;RLNWATWWWRN;Raiffeisenbank Wr. Neustadt-Schneebergland eGen;2700;Wiener Neustadt;
32880;;RLNWATW1880;Raiffeisenbank Tulln-Klosterneuburg eGen;3430;Tulln;
32901;;RLNWATW1901;Raiffeisenbank Vitis eGen;3902;Vitis;
32904;;RLNWATWWWTH;Raiffeisenbank im Thayatal eGen;3830;Waidhofen an der Thaya;
